1.98,-0.0023323,-0.0029511,-0.011444,-0.011785
2,0.0001263,5.3281e-05,-0.010055,-0.011698
2.02,0.0024043,0.0048077,0.0023049,-0.00056853
2.04,0.0047723,0.0080665,0.011494,0.011827
2.06,0.0072067,0.009341,0.009797,0.01224
2.08,0.0094914,0.010053,0.0075788,0.009302
2.1,0.011614,0.011305,0.0075357,0.008127
2.12,0.013561,0.013266,0.0076688,0.0072873
2.14,0.0153,0.015315,0.0077435,0.0073097
2.16,0.0168,0.016984,0.0077978,0.0077909
2.18,0.018034,0.018128,0.0078412,0.0080417
2.2,0.018981,0.01894,0.0078743,0.0080155
2.22,0.019622,0.019556,0.0078968,0.0078384
2.24,0.019946,0.01995,0.0079081,0.0077954
2.26,0.019946,0.019998,0.0079081,0.0079051
2.28,0.019622,0.01964,0.0078968,0.007979
2.3,0.018981,0.018942,0.0078743,0.0079261
2.32,0.018034,0.01799,0.0078412,0.0078107
2.34,0.016799,0.016786,0.0077982,0.0077569
2.36,0.015299,0.0153,0.0077469,0.0077521
2.38,0.013559,0.013542,0.007695,0.0077311
2.4,0.01161,0.011581,0.007685,0.0076617
2.42,0.0094779,0.0095254,0.0079078,0.0076907
2.44,0.0071914,0.0074796,0.0088304,0.0083873
2.46,0.0047893,0.0053883,0.010499,0.010167
2.48,0.0023323,0.0029511,0.011444,0.011785
2.5,-0.0001263,-5.3281e-05,0.010055,0.011698
2.52,-0.0024043,-0.0048077,-0.0023049,0.00056853
2.54,-0.0047723,-0.0080665,-0.011494,-0.011827
2.56,-0.0072067,-0.009341,-0.009797,-0.01224
2.58,-0.0094914,-0.010053,-0.0075788,-0.009302
2.6,-0.011614,-0.011305,-0.0075357,-0.008127
2.62,-0.013561,-0.013266,-0.0076688,-0.0072873
2.64,-0.0153,-0.015315,-0.0077435,-0.0073097
2.66,-0.0168,-0.016984,-0.0077978,-0.0077909
2.68,-0.018034,-0.018128,-0.0078412,-0.0080417
2.7,-0.018981,-0.01894,-0.0078743,-0.0080155
2.72,-0.019622,-0.019556,-0.0078968,-0.0078384
2.74,-0.019946,-0.01995,-0.0079081,-0.0077954
2.76,-0.019946,-0.019998,-0.0079081,-0.0079051
2.78,-0.019622,-0.01964,-0.0078968,-0.007979
2.8,-0.018981,-0.018942,-0.0078743,-0.0079261
2.82,-0.018034,-0.01799,-0.0078412,-0.0078107
2.84,-0.016799,-0.016786,-0.0077982,-0.0077569
2.86,-0.015299,-0.0153,-0.0077469,-0.0077521
2.88,-0.013559,-0.013542,-0.007695,-0.0077311
2.9,-0.01161,-0.011581,-0.007685,-0.0076617
2.92,-0.0094779,-0.0095254,-0.0079078,-0.0076907
2.94,-0.0071914,-0.0074796,-0.0088304,-0.0083873
2.96,-0.0047893,-0.0053883,-0.010499,-0.010167
2.98,-0.0023323,-0.0029511,-0.011444,-0.011785
3,0.0001263,5.3281e-05,-0.010055,-0.011698
3.02,0.0024043,0.0048077,0.0023049,-0.00056853
3.04,0.0047723,0.0080665,0.011494,0.011827
3.06,0.0072067,0.009341,0.009797,0.01224
3.08,0.0094914,0.010053,0.0075788,0.009302
3.1,0.011614,0.011305,0.0075357,0.008127
3.12,0.013561,0.013266,0.0076688,0.0072873
3.14,0.0153,0.015315,0.0077435,0.0073097
3.16,0.0168,0.016984,0.0077978,0.0077909
3.18,0.018034,0.018128,0.0078412,0.0080417
3.2,0.018981,0.01894,0.0078743,0.0080155
3.22,0.019622,0.019556,0.0078968,0.0078384
3.24,0.019946,0.01995,0.0079081,0.0077954
3.26,0.019946,0.019998,0.0079081,0.0079051
3.28,0.019622,0.01964,0.0078968,0.007979
3.3,0.018981,0.018942,0.0078743,0.0079261
3.32,0.018034,0.01799,0.0078412,0.0078107
3.34,0.016799,0.016786,0.0077982,0.0077569
3.36,0.015299,0.0153,0.0077469,0.0077521
3.38,0.013559,0.013542,0.007695,0.0077311
3.4,0.01161,0.011581,0.007685,0.0076617
3.42,0.0094779,0.0095254,0.0079078,0.0076907
3.44,0.0071914,0.0074796,0.0088304,0.0083873
3.46,0.0047893,0.0053883,0.010499,0.010167
3.48,0.0023323,0.0029511,0.011444,0.011785
3.5,-0.0001263,-5.3281e-05,0.010055,0.011698
3.52,-0.0024043,-0.0048077,-0.0023049,0.00056853
3.54,-0.0047723,-0.0080665,-0.011494,-0.011827
3.56,-0.0072067,-0.009341,-0.009797,-0.01224
3.58,-0.0094914,-0.010053,-0.0075788,-0.009302
3.6,-0.011614,-0.011305,-0.0075357,-0.008127
3.62,-0.013561,-0.013266,-0.0076688,-0.0072873
3.64,-0.0153,-0.015315,-0.0077435,-0.0073097
3.66,-0.0168,-0.016984,-0.0077978,-0.0077909
3.68,-0.018034,-0.018128,-0.0078412,-0.0080417
3.7,-0.018981,-0.01894,-0.0078743,-0.0080155
3.72,-0.019622,-0.019556,-0.0078968,-0.0078384
3.74,-0.019946,-0.01995,-0.0079081,-0.0077954
3.76,-0.019946,-0.019998,-0.0079081,-0.0079051
3.78,-0.019622,-0.01964,-0.0078968,-0.007979
3.8,-0.018981,-0.018942,-0.0078743,-0.0079261
3.82,-0.018034,-0.01799,-0.0078412,-0.0078107
3.84,-0.016799,-0.016786,-0.0077982,-0.0077569
3.86,-0.015299,-0.0153,-0.0077469,-0.0077521
3.88,-0.013559,-0.013542,-0.007695,-0.0077311
3.9,-0.01161,-0.011581,-0.007685,-0.0076617
3.92,-0.0094779,-0.0095254,-0.0079078,-0.0076907
3.94,-0.0071914,-0.0074796,-0.0088304,-0.0083873
3.96,-0.0047893,-0.0053883,-0.010499,-0.010167
3.98,-0.0023323,-0.0029511,-0.011444,-0.011785
4,0.0001263,5.3281e-05,-0.010055,-0.011698
4.02,0.0024043,0.0048077,0.0023049,-0.00056853
4.04,0.0047723,0.0080665,0.011494,0.011827
4.06,0.0072067,0.009341,0.009797,0.01224
4.08,0.0094914,0.010053,0.0075788,0.009302
4.1,0.011614,0.011305,0.0075357,0.008127
4.12,0.013561,0.013266,0.0076688,0.0072873
4.14,0.0153,0.015315,0.0077435,0.0073097
4.16,0.0168,0.016984,0.0077978,0.0077909
4.18,0.018034,0.018128,0.0078412,0.0080417
4.2,0.018981,0.01894,0.0078743,0.0080155
4.22,0.019622,0.019556,0.0078968,0.0078384
4.24,0.019946,0.01995,0.0079081,0.0077954
4.26,0.019946,0.019998,0.0079081,0.0079051
4.28,0.019622,0.01964,0.0078968,0.007979
4.3,0.018981,0.018942,0.0078743,0.0079261
4.32,0.018034,0.01799,0.0078412,0.0078107
4.34,0.016799,0.016786,0.0077982,0.0077569
4.36,0.015299,0.0153,0.0077469,0.0077521
4.38,0.013559,0.013542,0.007695,0.0077311
4.4,0.01161,0.011581,0.007685,0.0076617
4.42,0.0094779,0.0095254,0.0079078,0.0076907
4.44,0.0071914,0.0074796,0.0088304,0.0083873
4.46,0.0047893,0.0053883,0.010499,0.010167
4.48,0.0023323,0.0029511,0.011444,0.011785
4.5,-0.0001263,-5.3281e-05,0.010055,0.011698
4.52,-0.0024043,-0.0048077,-0.0023049,0.00056853
4.54,-0.0047723,-0.0080665,-0.011494,-0.011827
4.56,-0.0072067,-0.009341,-0.009797,-0.01224
4.58,-0.0094914,-0.010053,-0.0075788,-0.009302
4.6,-0.011614,-0.011305,-0.0075357,-0.008127
4.62,-0.013561,-0.013266,-0.0076688,-0.0072873
4.64,-0.0153,-0.015315,-0.0077435,-0.0073097
4.66,-0.0168,-0.016984,-0.0077978,-0.0077909
4.68,-0.018034,-0.018128,-0.0078412,-0.0080417
4.7,-0.018981,-0.01894,-0.0078743,-0.0080155
4.72,-0.019622,-0.019556,-0.0078968,-0.0078384
4.74,-0.019946,-0.01995,-0.0079081,-0.0077954
4.76,-0.019946,-0.019998,-0.0079081,-0.0079051
4.78,-0.019622,-0.01964,-0.0078968,-0.007979
4.8,-0.018981,-0.018942,-0.0078743,-0.0079261
4.82,-0.018034,-0.01799,-0.0078412,-0.0078107
4.84,-0.016799,-0.016786,-0.0077982,-0.0077569
4.86,-0.015299,-0.0153,-0.0077469,-0.0077521
4.88,-0.013559,-0.013542,-0.007695,-0.0077311
4.9,-0.01161,-0.011581,-0.007685,-0.0076617
4.92,-0.0094779,-0.0095254,-0.0079078,-0.0076907
4.94,-0.0071914,-0.0074796,-0.0088304,-0.0083873
4.96,-0.0047893,-0.0053883,-0.010499,-0.010167
4.98,-0.0023323,-0.0029511,-0.011444,-0.011785
5,0.0001263,5.3281e-05,-0.010055,-0.011698
